species,0-99,100-199,200-299,300-399,400-499,500-599,600-699,700-799,800-899,900-999,1000-1099,1100-1199,1200-1299,1300-1399,1400-1499,1500-1599,1600-1699,1700-1799,1800-1899,1900-1999,2000-2099,2100-2199,2200-2299,2300-2399,2400-2499,2500-2599,2600-2699,2700-2799,2800-2899,2900-2999,3000-3099,3100-3199,3200-3299,3300-3399,3400-3499,3500-3599,3600-3699,3700-3799,3800-3899,3900-3999,4000-4099
Inga setosa,0.0,0.008849557522123895,0.0049504950495049506,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga sierrae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882356,0.0,0.03125,0.09523809523809525,0.02777777777777778,0.20689655172413793,0.0,0.058823529411764705,0.045454545454545456,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga silanchensis,0.0,0.0,0.007425742574257425,0.01818181818181818,0.048780487804878044,0.16129032258064518,0.10714285714285714,0.0,0.052631578947368425,0.0,0.0,0.0,0.0,0.0,0.029411764705882356,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga spectabilis,0.0,0.008849557522123895,0.009900990099009901,0.07272727272727272,0.048780487804878044,0.12903225806451615,0.03571428571428571,0.03333333333333333,0.052631578947368425,0.0975609756097561,0.0035778175313059034,0.15384615384615385,0.15789473684210525,0.03125,0.029411764705882356,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga stenoptera,0.0,0.04424778761061947,0.01485148514851485,0.05454545454545455,0.0,0.03225806451612904,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882356,0.047619047619047616,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga striata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882356,0.0,0.0,0.02380952380952381,0.02777777777777778,0.06896551724137931,0.0,0.029411764705882353,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga thibaudiana,0.0,0.06194690265486726,0.26732673267326734,0.509090909090909,0.3170731707317073,0.22580645161290325,0.25,0.13333333333333333,0.2105263157894737,0.04878048780487805,0.0017889087656529517,0.07692307692307693,0.052631578947368425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga tomentosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga umbellifera,0.0,0.01769911504424779,0.024752475247524754,0.03636363636363636,0.024390243902439022,0.06451612903225808,0.10714285714285714,0.06666666666666667,0.0,0.04878048780487805,0.0035778175313059034,0.0,0.026315789473684213,0.0625,0.05882352941176471,0.023809523809523808,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga velutina,0.0,0.008849557522123895,0.007425742574257425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga venusta,0.0,0.0,0.0024752475247524753,0.0,0.0,0.03225806451612904,0.0,0.03333333333333333,0.0,0.0,0.0,0.038461538461538464,0.026315789473684213,0.0,0.0,0.023809523809523808,0.0,0.0,0.02777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga vera,0.0,0.0,0.017326732673267328,0.03636363636363636,0.5609756097560975,0.1935483870967742,0.21428571428571427,0.03333333333333333,0.2105263157894737,0.12195121951219512,0.0,0.038461538461538464,0.052631578947368425,0.03125,0.029411764705882356,0.11904761904761904,0.0625,0.04761904761904762,0.02777777777777778,0.06896551724137931,0.1,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.006369426751592356,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inga villosissima,0.0,0.0,0.027227722772277228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.047619047619047616,0.09375000000000001,0.0,0.08333333333333334,0.0,0.03333333333333333,0.029411764705882353,0.09090909090909091,0.0,0.0,0.003623188405797101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iochroma calycinum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02777777777777778,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.003623188405797101,0.0013428827215756492,0.012738853503184712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
